"","prolific_id","message_framing","nudge","letter","allocated_wild_300","allocated_uk_300","alt","sympathy","behaviour","sufficiency","financial","flood","climate_change","climate_scores","social_norm","social_norm_donation","ego","efficacy","finance_security","experience","connectedness","gender","age","ethnicity","other_ethn","education","MD_index","education_rank"
"1","59f7876cbe9c0c0001486c7d","biodiversity","present","B",0.333333333333333,0.333333333333333,0.333333333333333,39,45,19,0.941063107988033,0,9,0.562735436631414,38,3,8,16,5.75,18,5.16666666666667,"(3) Male",59.5,"(1) White or Caucasian","0","(2) O-level/GCSE or equivalent including vocational equivalents",10,2
"2","5a57e4f7acc75b00017a2dcd","biodiversity","present","B",0.333333333333333,0.333333333333333,0.333333333333333,40,68,11,-0.0171128457798062,0,1,1.51453031990726,32,10,4,15,12.5,40,5.5,"(1) Female",21,"(2) Other","0","(4) Undergraduate degree",1,4
"3","5e3fd6c0598f3f215c110c59","es-local","absent","C",0.333333333333333,0.333333333333333,0.333333333333333,40,76,20,-0.0171128457798062,0,1,1.5221718344293,40,20,3,20,3.5,40,6.66666666666667,"(1) Female",39.5,"(2) Other","0","(4) Undergraduate degree",7,4
"4","5c7dd8e0665aaa001230a6c7","biodiversity","absent","A",0.5,0.333333333333333,0.166666666666667,37,80,13,-0.0896137806415671,0,3,1.29653414143824,30,20,20,10,17.5,11,3.83333333333333,"(1) Female",49.5,"(2) Other","0","(4) Undergraduate degree",9,4
"5","5e968e6744b6d010b16540a4","es-global","present","F",0.833333333333333,0.166666666666667,0,40,70,9,0.578558433679229,0,16,-0.375569448462078,29,10,40,12,10,14,6,"(3) Male",21,"(2) Other","0","(3) A-level or equivalent including vocational equivalents",3,3
"6","5c4867155707c80001efd958","es-local","present","D",0.333333333333333,0.5,0.166666666666667,36,69,15,1.20264828028667,0,0,1.63499068092482,39,15,4,18,13,20,5.16666666666667,"(3) Male",29.5,"(2) Other","0","(4) Undergraduate degree",1,4
"7","5b9bb0fde43a4800019b52b5","es-local","present","D",0.166666666666667,0.5,0.333333333333333,32,75,15,0.432829305460334,0,34,-2.41565313222995,25,40,10,11,3,17,4.5,"(1) Female",59.5,"(2) Other","0","(1) None of the above",3,1
"8","5d43741ca3ad410001fe3b52","es-global","absent","E",0.166666666666667,0.333333333333333,0.5,35,81,14,2.24898896948122,0,4,1.13871767397369,32,50,5,18,13.75,33,5,"(3) Male",39.5,"(2) Other","0","(4) Undergraduate degree",4,4
"9","5c87984a35584100150cf507","biodiversity","absent","A",0.333333333333333,0.333333333333333,0.333333333333333,32,76,16,-0.416595246014863,0,12,0.205600843921335,36,20,3,19,0.5,40,5.83333333333333,"(3) Male",59.5,"(2) Other","0","(4) Undergraduate degree",5,4
"10","5e0f6712082675669389cafd","es-global","absent","E",0.333333333333333,0.333333333333333,0.333333333333333,40,80,17,0.0553880890819546,0,10,0.506802215969548,20,5,30,10,6,20,5.5,"(1) Female",59.5,"(2) Other","0","(5) Higher degree",5,5
"11","5d36c5f8eddb880016f23ed7","es-local","absent","C",0.5,0.5,0,26,76,10,0.578558433679229,0,36,-2.71260801393556,30,10,15,18,7.75,32,5.16666666666667,"(1) Female",49.5,"(2) Other","0","(5) Higher degree",3,5
"12","5664fa2c4ef50400127da41d","biodiversity","absent","A",0,0,1,20,40,10,-1.09187210212276,0,0,1.63499068092482,21,10,19,0,15,40,6.5,"(3) Male",49.5,"(2) Other","0","(5) Higher degree",5,5
"13","5951e4640dd7710001aebd33","es-local","present","D",0.5,0.333333333333333,0.166666666666667,36,27,9,-0.862420063881818,0,8,0.661122720246048,26,1,29,11,7.75,18,5.83333333333333,"(3) Male",49.5,"(1) White or Caucasian","0","(4) Undergraduate degree",3,4
"14","5e6fa2d7df60c3562e2d2c18","es-global","absent","E",0.166666666666667,0.416666666666667,0.416666666666667,14,30,20,-0.888578581111682,0,24,-1.22378899308215,30,5,10,10,14.75,40,3.66666666666667,"(3) Male",49.5,"(2) Other","0","(4) Undergraduate degree",8,4
"15","5c5db2ba13005e0001ab7227","es-global","absent","E",0.166666666666667,0.5,0.333333333333333,30,51,12,0.759810770833631,0,10,0.43123853691239,16,10,18,4,9,22,5.16666666666667,"(1) Female",59.5,"(2) Other","0","(3) A-level or equivalent including vocational equivalents",1,3
"16","5e4721a7eab94f1f27d57fe0","biodiversity","present","B",0.25,0.5,0.25,40,91,17,1.07185569413735,0,4,1.17607378042068,40,50,3,15,8.5,29,6,"(3) Male",49.5,"(2) Other","0","(5) Higher degree",1,5
"17","5c635a08e30ff200016badb9","es-global","absent","E",0.5,0,0.5,28,40,10,-1.09187210212276,0,19,-0.617240697651749,21,5,40,6,13.75,28,3.83333333333333,"(3) Male",49.5,"(2) Other","0","(4) Undergraduate degree",10,4
"18","5ceaa0145b78dd0015cb438e","es-local","present","D",0.166666666666667,0.416666666666667,0.416666666666667,38,60,15,0.0553880890819546,0,7,0.807902649009138,30,5,15,10,6.75,40,6.83333333333333,"(3) Male",59.5,"(2) Other","0","(5) Higher degree",3,5
"19","5d24832b38abb10001aff2e7","biodiversity","present","B",0.2,0.4,0.4,30,51,15,-0.554492473951284,0,7,0.784978105443039,23,5,9,12,13.25,29,5.16666666666667,"(3) Male",59.5,"(2) Other","0","(4) Undergraduate degree",10,4
"20","5e42d31f3c8ba101131b0226","es-local","absent","C",0.2,0.5,0.3,24,64,5,-0.351198952940204,0,0,1.63499068092482,22,10,28,12,5.5,32,4.66666666666667,"(3) Male",59.5,"(2) Other","0","(4) Undergraduate degree",4,4
"21","5c03520b55614800012b3c9a","es-local","absent","C",0.166666666666667,0.5,0.333333333333333,40,62,20,-0.0313221293540095,0,20,-0.994947313455656,34,5,20,20,15,20,3.66666666666667,"(2) Other",49.5,"(2) Other","Prefer not to say","(5) Higher degree",1,5
"22","5c516390e459660001e39652","es-local","absent","C",0.133333333333333,0.3,0.566666666666667,31,55,15,2.24898896948122,0,18,-0.55366596246785,24,100,17,10,11.75,28,4.83333333333333,"(3) Male",59.5,"(2) Other","0","(5) Higher degree",8,5
"23","5d7bcad21cb70e0019f84c81","es-local","present","D",0.166666666666667,0.666666666666667,0.166666666666667,40,41,4,-0.256656834221766,0,7,0.781583081263608,40,20,13,10,7.25,40,3.5,"(3) Male",59.5,"(2) Other","0","(4) Undergraduate degree",9,4
"24","5e8ff19da0c64c2f34550e7e","es-global","absent","E",0.333333333333333,0.166666666666667,0.5,28,86,10,0.316973261380592,1,0,1.63499068092482,20,20,18,12,7.75,28,6,"(1) Female",59.5,"(1) White or Caucasian","0","(5) Higher degree",4,5
"25","5e5180ccc81cd31b4dad88e0","biodiversity","absent","A",0.166666666666667,0.416666666666667,0.416666666666667,34,72,16,-0.0171128457798062,0,21,-0.862407910029473,31,20,7,13,8.75,37,4.66666666666667,"(1) Female",59.5,"(2) Other","0","(3) A-level or equivalent including vocational equivalents",9,3
"26","5e125387f9e7508d9a7155b6","es-local","absent","C",0.166666666666667,0.666666666666667,0.166666666666667,33,73,20,-0.0313221293540095,4,11,0.340492767819789,35,30,6,16,7.25,37,3.66666666666667,"(1) Female",59.5,"(2) Other","0","(4) Undergraduate degree",4,4
"27","571de12713b1b70012be47f6","es-local","absent","C",0.0333333333333333,0.966666666666667,0,15,20,0,-1.09187210212276,0,26,-1.53602690383183,32,5,40,0,1,20,2,"(3) Male",59.5,"(2) Other","0","(1) None of the above",7,1
"28","5cab9948a3e704000114ac8f","biodiversity","absent","A",0.74,0.22,0.04,15,27,10,-0.81010302942209,0,0,1.63499068092482,26,25,37,3,3.75,12,3.16666666666667,"(3) Male",59.5,"(2) Other","0","(2) O-level/GCSE or equivalent including vocational equivalents",4,2
"29","5cd89ac3575359001dc46b76","es-local","present","D",0.333333333333333,0.333333333333333,0.333333333333333,25,54,13,0.0815466063118183,0,16,-0.256711080762239,26,10,18,14,11.5,32,4,"(3) Male",49.5,"(2) Other","0","(3) A-level or equivalent including vocational equivalents",1,3
"30","5b7c674d204c5400019845c9","es-local","absent","C",0.166666666666667,0.833333333333333,0,32,65,14,0.0553880890819546,0,22,-1.01173139680882,27,5,30,10,13.75,12,4.5,"(1) Female",69.5,"(2) Other","Middle Eastern ","(5) Higher degree",10,5
"31","5c643f1140c2610001424b7f","biodiversity","absent","A",0.333333333333333,0.666666666666667,0,30,64,17,0.258681610093034,0,13,0.0817454587243437,33,5,9,16,11.25,25,4.83333333333333,"(3) Male",49.5,"(2) Other","0","(2) O-level/GCSE or equivalent including vocational equivalents",8,2
"32","5ded58a8217786000b2b2511","es-global","absent","E",0.5,0.333333333333333,0.166666666666667,26,30,8,-0.924829048542562,0,23,-1.08040408849849,8,5,12,4,15.5,26,5.5,"(3) Male",59.5,"(1) White or Caucasian","0","(3) A-level or equivalent including vocational equivalents",2,3
"33","599c578d8acf1e0001599633","es-local","present","D",1,0,0,40,79,5,1.26804457336133,3,4,1.18371529494271,25,10,19,15,9.75,35,5.5,"(3) Male",59.5,"(1) White or Caucasian","0","(4) Undergraduate degree",5,4
"34","57deea8589fea700017296dc","es-local","absent","C",0,1,0,10,21,0,-1.09187210212276,0,60,-5.66053146371742,20,3,40,0,10,0,2,"(3) Male",59.5,"(1) White or Caucasian","0","(4) Undergraduate degree",2,4
"35","5a6adef80384310001944ba8","es-local","present","D",1,0,0,10,0,0,-1.09187210212276,0,56,-5.17869001964718,16,2,40,0,19.75,0,1,"(3) Male",69.5,"(1) White or Caucasian","0","(1) None of the above",2,1
"36","5c7823628ca9000001b5110a","es-global","present","F",0.333333333333333,0.5,0.166666666666667,31,15,12,-0.0754044970673639,2,0,1.63499068092482,22,5,40,0,0,31,7,"(3) Male",39.5,"(2) Other","Indian Caribbean","(4) Undergraduate degree",4,4
"37","5d1794f9db7eb7001af1b00c","es-global","present","F",0.416666666666667,0.166666666666667,0.416666666666667,33,61,18,-1.09187210212276,0,24,-1.20511093985866,18,1,12,1,2.75,40,5.83333333333333,"(3) Male",69.5,"(1) White or Caucasian","0","(4) Undergraduate degree",6,4
"38","5e4fe86dabab1a000bdd6ec6","biodiversity","absent","A",0.333333333333333,0.333333333333333,0.333333333333333,40,59,19,0.186180675231273,0,28,-1.73449356291418,28,10,12,20,10.25,19,5.16666666666667,"(3) Male",39.5,"(2) Other","0","(4) Undergraduate degree",4,4
"39","59b4f7c39f80a10001e82697","es-local","present","D",0.166666666666667,0.5,0.333333333333333,26,47,9,-1.09187210212276,1,5,1.04457688070166,23,10,13,12,11.25,22,5,"(1) Female",59.5,"(1) White or Caucasian","0","(5) Higher degree",6,5
"40","58eb63fecd3c5b0001fb6c8b","es-global","absent","E",1,0,0,40,61,14,1.00645940106269,0,0,1.63499068092482,26,5,16,12,6.75,20,5.5,"(3) Male",59.5,"(1) White or Caucasian","0","(4) Undergraduate degree",8,4
"41","568e997ce3ef9e000ca204d4","biodiversity","absent","A",0,1,0,7,23,18,-1.09187210212276,2,45,-3.83665092755686,18,0,37,2,8.75,2,2.16666666666667,"(3) Male",69.5,"(1) White or Caucasian","0","(2) O-level/GCSE or equivalent including vocational equivalents",4,2
"42","59d2205f23b3e500018f5264","biodiversity","absent","A",0.333333333333333,0.333333333333333,0.333333333333333,20,33,14,-1.09187210212276,0,24,-1.38339849140842,20,5,40,0,17.5,24,4.16666666666667,"(3) Male",69.5,"(1) White or Caucasian","0","(4) Undergraduate degree",4,4
"43","5d24cf6110577200016ac8f9","es-local","absent","C",0.333333333333333,0.333333333333333,0.333333333333333,22,36,8,-1.09187210212276,0,29,-1.88127349167727,20,1,30,5,12.25,31,3.83333333333333,"(3) Male",69.5,"(1) White or Caucasian","0","(5) Higher degree",9,5
"44","5e945955824db7000b2196ad","es-global","absent","E",0,0.333333333333333,0.666666666666667,20,44,14,-0.394554062158186,10,26,-1.49867079738484,29,15,16,12,8.5,26,4,"(3) Male",39.5,"(2) Other","0","(5) Higher degree",1,5
"45","58bd73414cdfd90001778323","es-local","absent","C",0.666666666666667,0.333333333333333,0,26,59,20,-1.09187210212276,0,2,1.40171147341174,36,20,20,8,14.25,12,5.33333333333333,"(3) Male",59.5,"(1) White or Caucasian","0","(4) Undergraduate degree",9,4
"46","59857b9e0e411a0001d83173","es-local","absent","C",0.166666666666667,0.5,0.333333333333333,35,70,17,0.0553880890819546,0,1,1.51453031990726,30,5,25,16,16.25,36,5.66666666666667,"(3) Male",59.5,"(1) White or Caucasian","0","(4) Undergraduate degree",8,4
"47","5be995221ca46b000186318f","es-global","present","F",0.166666666666667,0.833333333333333,0,40,20,10,-0.888578581111682,0,30,-2.0127703913963,30,1,30,0,12.5,10,3.5,"(3) Male",59.5,"(1) White or Caucasian","0","(3) A-level or equivalent including vocational equivalents",1,3
"48","5c6d6d3481e1d50001627409","es-global","present","F",0.333333333333333,0.333333333333333,0.333333333333333,34,71,15,1.33344086643599,0,27,-1.63356272128329,35,50,3,14,5.25,20,4.5,"(1) Female",49.5,"(2) Other","0","(3) A-level or equivalent including vocational equivalents",3,3
"49","5c93e5293a673a0001869096","es-local","present","D",0.666666666666667,0.333333333333333,0,40,74,13,-0.452845713445744,0,4,1.16843226589865,34,5,28,11,6,13,3.5,"(3) Male",69.5,"(1) White or Caucasian","0","(4) Undergraduate degree",8,4
"50","599614af004c4f0001cc8642","biodiversity","absent","A",0.25,0.5,0.25,23,50,10,-0.757785994962363,0,10,0.409165459509463,24,10,25,10,14,15,3.5,"(3) Male",69.5,"(1) White or Caucasian","0","(4) Undergraduate degree",1,4
"51","59e481a5e75b450001a690f9","biodiversity","present","B",0,1,0,20,28,10,-1.09187210212276,5,0,1.63499068092482,20,5,40,0,0.75,40,4.33333333333333,"(3) Male",59.5,"(1) White or Caucasian","0","(4) Undergraduate degree",6,4
"52","5c97686c7610c800126a377f","es-local","absent","C",0.416666666666667,0.416666666666667,0.166666666666667,39,74,17,0.563621891609653,1,19,-0.640165241217848,29,5,4,18,12.5,32,5.33333333333333,"(3) Male",59.5,"(1) White or Caucasian","0","(3) A-level or equivalent including vocational equivalents",9,3
"53","5c5c539213005e0001ab6517","es-global","absent","E",0.333333333333333,0.333333333333333,0.333333333333333,38,92,18,-0.351198952940204,15,4,1.15739572719718,37,10,6,19,14.25,20,6.33333333333333,"(3) Male",59.5,"(1) White or Caucasian","0","(2) O-level/GCSE or equivalent including vocational equivalents",9,2
"54","5e204fdf56eee035367f55f3","biodiversity","absent","A",0.333333333333333,0.333333333333333,0.333333333333333,33,61,17,-0.29021089663688,0,8,0.661122720246048,22,50,5,14,0.75,26,4.66666666666667,"(3) Male",59.5,"(1) White or Caucasian","0","(4) Undergraduate degree",3,4
"55","57f8024ceb5dfa0001b07932","es-global","present","F",0.333333333333333,0.333333333333333,0.333333333333333,40,97,20,1.59502603873463,0,20,-0.774216539426389,40,30,5,20,13.5,40,6,"(3) Male",59.5,"(1) White or Caucasian","0","(2) O-level/GCSE or equivalent including vocational equivalents",1,2
"56","5e2c2d3a8800e72590334bdb","es-local","absent","C",0.666666666666667,0.166666666666667,0.166666666666667,33,83,15,3.5569148309744,0,6,0.920721495504666,14,10,18,12,5.5,39,5.66666666666667,"(1) Female",49.5,"(2) Other","Latino","(4) Undergraduate degree",4,4
"57","564674d3d01e6b00147276a1","biodiversity","present","B",0.666666666666667,0.25,0.0833333333333333,34,72,13,0.0553880890819546,0,13,0.0554258909788142,32,5,9,16,3.75,33,5,"(3) Male",49.5,"(2) Other","0","(4) Undergraduate degree",6,4
"58","5e29cf1d16ab4503622525eb","es-local","present","D",0.166666666666667,0.5,0.333333333333333,28,37,11,0.578558433679229,0,16,-0.320386754954761,26,5,39,3,5.5,19,4.83333333333333,"(1) Female",59.5,"(2) Other","0","(4) Undergraduate degree",2,4
"59","5c8e48e9a50921001771de98","biodiversity","present","B",0.4,0.6,0,33,36,12,-0.416595246014863,0,26,-1.5012143554011,22,5,20,11,12.5,11,4,"(3) Male",69.5,"(1) White or Caucasian","0","(4) Undergraduate degree",9,4
"60","5a085045087f2e0001eae13a","es-local","present","D",0.333333333333333,0.333333333333333,0.333333333333333,31,64,16,-0.583638299595062,4,0,1.63499068092482,16,1,10,11,0,24,5.66666666666667,"(3) Male",59.5,"(1) White or Caucasian","0","(3) A-level or equivalent including vocational equivalents",8,3
"61","58f4a7947b2e410001c2edde","es-local","present","D",0.266666666666667,0.466666666666667,0.266666666666667,38,61,18,0.0553880890819546,6,15,-0.0954995891182552,26,2,24,10,3.75,32,5.16666666666667,"(3) Male",59.5,"(1) White or Caucasian","0","(3) A-level or equivalent including vocational equivalents",2,3
"62","583730c8b647c40001043cbf","es-local","absent","C",0.25,0.5,0.25,33,60,0,-1.09187210212276,0,10,0.468594643359383,30,1,15,0,15,40,5,"(3) Male",69.5,"(1) White or Caucasian","0","(4) Undergraduate degree",9,4
"63","57de9b670cb6700001dd7c9f","es-local","absent","C",0.666666666666667,0.333333333333333,0,40,73,15,1.07185569413735,0,0,1.63499068092482,30,10,25,15,16.25,30,6,"(1) Female",59.5,"(2) Other","0","(5) Higher degree",3,5
"64","5c6f3b6d8cafb60001a89297","biodiversity","absent","A",0.25,0.666666666666667,0.0833333333333333,35,70,17,-0.518242006520403,0,11,0.299741637193366,36,10,8,16,17.25,14,4,"(3) Male",69.5,"(1) White or Caucasian","0","(4) Undergraduate degree",6,4
"65","5bd2034025db7b000178ad8a","biodiversity","present","B",0,0.25,0.75,21,28,0,-1.09187210212276,0,0,1.63499068092482,15,10,40,10,11.25,2,3,"(3) Male",59.5,"(1) White or Caucasian","0","(4) Undergraduate degree",10,4
"66","5e8753cc28aacd3abe3bc37a","es-local","present","D",0.166666666666667,0.833333333333333,0,21,44,17,-1.09187210212276,3,5,1.04457688070166,23,5,11,8,16.75,32,4.33333333333333,"(3) Male",59.5,"(1) White or Caucasian","0","(3) A-level or equivalent including vocational equivalents",10,3
"67","5cbcadbe0b073500018c5f73","biodiversity","absent","A",0.666666666666667,0.233333333333333,0.1,35,59,18,-0.351198952940204,2,8,0.664517744425478,34,5,17,15,8.75,21,5.66666666666667,"(3) Male",59.5,"(1) White or Caucasian","0","(2) O-level/GCSE or equivalent including vocational equivalents",10,2
"68","5d526f231f78580019413d1d","biodiversity","absent","A",0.666666666666667,0.333333333333333,0,29,37,15,0.0553880890819546,0,22,-0.993904809748497,33,5,29,11,17.25,32,4.5,"(3) Male",59.5,"(1) White or Caucasian","0","(5) Higher degree",6,5
"69","5e272bd90e144395de81dd53","biodiversity","absent","A",0.333333333333333,0.333333333333333,0.333333333333333,33,58,9,-0.416595246014863,2,3,1.27785608821474,30,2,5,14,11.5,20,4.33333333333333,"(3) Male",59.5,"(1) White or Caucasian","0","(2) O-level/GCSE or equivalent including vocational equivalents",10,2
"70","5c62980ca135520001959a9a","es-global","present","F",0.666666666666667,0.333333333333333,0,28,50,20,0.578558433679229,0,23,-1.11436517076606,26,5,11,6,13.25,37,4.5,"(3) Male",49.5,"(1) White or Caucasian","0","(3) A-level or equivalent including vocational equivalents",1,3
"71","5b867069840b7500017a70ac","biodiversity","absent","A",0.333333333333333,0.666666666666667,0,20,40,20,-1.09187210212276,0,41,-3.21727306256328,16,0,40,0,17.5,0,6.5,"(3) Male",69.5,"(1) White or Caucasian","0","(4) Undergraduate degree",1,4
"72","5ddfa82bb28cf701132e7a78","biodiversity","present","B",0.333333333333333,0.5,0.166666666666667,34,40,17,-1.09187210212276,0,3,1.25153652046922,31,2,22,14,12.75,22,3.33333333333333,"(3) Male",59.5,"(1) White or Caucasian","0","(2) O-level/GCSE or equivalent including vocational equivalents",6,2
"73","5e29c3e65570910297dbf70d","biodiversity","present","B",0.333333333333333,0.416666666666667,0.25,25,46,15,-0.481991539089523,0,13,0.0554258909788142,32,5,11,10,12.5,28,5.5,"(3) Male",59.5,"(1) White or Caucasian","0","(3) A-level or equivalent including vocational equivalents",9,3
"74","5d52e15363bdb100010883f1","es-global","present","F",0.166666666666667,0,0.833333333333333,31,25,0,-0.590742941382164,0,9,0.54490884957109,24,5,21,10,10,32,4,"(3) Male",79.5,"(1) White or Caucasian","0","(4) Undergraduate degree",4,4
"75","5c62af7d23142b000132f411","es-global","absent","E",0.333333333333333,0.666666666666667,0,18,20,10,-1.09187210212276,0,21,-0.918442069699962,5,0,30,0,14,5,4,"(3) Male",69.5,"(1) White or Caucasian","0","(4) Undergraduate degree",10,4
"76","594c07d1cb6c11000177f88b","es-local","present","D",0.333333333333333,0.5,0.166666666666667,34,68,14,-0.220406366790886,1,5,1.02589882747816,26,10,9,14,16.75,22,4.33333333333333,"(1) Female",59.5,"(1) White or Caucasian","0","(3) A-level or equivalent including vocational equivalents",4,3
"77","59bb9e3a178f1b0001828b12","biodiversity","present","B",0.266666666666667,0.4,0.333333333333333,35,49,13,-0.387449420371085,0,5,1.01825731295613,23,3,14,11,17,16,5.66666666666667,"(3) Male",79.5,"(1) White or Caucasian","0","(4) Undergraduate degree",6,4
"78","5c28b31a0091e40001ca5030","es-global","absent","E",0.5,0.333333333333333,0.166666666666667,32,69,8,-0.213301725003784,0,3,1.27021457369271,31,2,22,15,10,16,4.33333333333333,"(1) Female",69.5,"(1) White or Caucasian","0","(2) O-level/GCSE or equivalent including vocational equivalents",9,2
"79","583c1d18020f070001a5e046","es-local","absent","C",0.25,0.583333333333333,0.166666666666667,35,66,17,2.24898896948122,0,15,-0.151533748788745,38,50,17,18,19.25,28,4.83333333333333,"(3) Male",59.5,"(1) White or Caucasian","0","(4) Undergraduate degree",7,4
"80","59d62ad5f50cfe000125d96b","biodiversity","absent","A",0.0833333333333333,0.0833333333333333,0.833333333333333,36,63,17,-0.757785994962363,0,8,0.657727696066618,30,10,9,20,5,16,2.83333333333333,"(1) Female",69.5,"(1) White or Caucasian","0","(4) Undergraduate degree",4,4
"81","5e50127eb3b1b903439d960f","biodiversity","absent","A",0.166666666666667,0.666666666666667,0.166666666666667,27,70,3,1.23252136442582,0,0,1.63499068092482,24,5,6,14,8.25,15,5,"(1) Female",59.5,"(1) White or Caucasian","0","(4) Undergraduate degree",7,4
"82","59e773565de9b000017ed296","biodiversity","absent","A",0.333333333333333,0.416666666666667,0.25,38,73,19,0.186180675231273,0,2,1.39067493471027,33,5,11,14,18,34,6,"(1) Female",49.5,"(1) White or Caucasian","0","(5) Higher degree",9,5
"83","5e8cba05225c8906c280faee","es-local","present","D",0,0.666666666666667,0.333333333333333,30,44,18,-0.423699887801965,0,0,1.63499068092482,37,25,10,6,8.75,30,2.83333333333333,"(3) Male",39.5,"(1) White or Caucasian","0","(4) Undergraduate degree",6,4
"84","5cbf3f98b17336001841ec4d","es-global","present","F",0.166666666666667,0.666666666666667,0.166666666666667,29,23,16,-0.888578581111682,1,4,1.18371529494271,19,1,9,0,15,20,4.16666666666667,"(1) Female",59.5,"(1) White or Caucasian","0","(3) A-level or equivalent including vocational equivalents",9,3
"85","5d6e9abe5e156a00018de2bc","es-global","absent","E",0.0833333333333333,0.0833333333333333,0.833333333333333,26,28,14,-0.859432755467903,14,7,0.780731615100436,14,5,24,1,1.25,33,5.33333333333333,"(1) Female",29.5,"(2) Other","hispanic","(5) Higher degree",7,5
"86","55808cf7fdf99b4d4eb7c77c","es-local","absent","C",0.166666666666667,0.333333333333333,0.5,40,42,16,-0.557479782365199,0,0,1.63499068092482,33,1,0,17,0.25,40,5.66666666666667,"(3) Male",59.5,"(1) White or Caucasian","0","(4) Undergraduate degree",4,4
"87","5d5dc0bca4dd6a0018af21cf","es-local","absent","C",0.0333333333333333,0.3,0.666666666666667,25,32,10,-1.03813413930561,4,1,1.51453031990726,16,1,28,0,8.5,28,5.83333333333333,"(3) Male",29.5,"(2) Other","turkish","(5) Higher degree",3,5
"88","5b9d05862299630001406f88","es-local","absent","C",0.25,0.333333333333333,0.416666666666667,33,61,6,-0.0100082039927046,2,11,0.307383151715399,22,20,8,18,10.25,24,6.33333333333333,"(1) Female",59.5,"(1) White or Caucasian","0","(2) O-level/GCSE or equivalent including vocational equivalents",6,2
"89","5a63319113898300014b304e","es-local","present","D",0.5,0.5,0,35,30,0,0.941063107988033,0,0,1.63499068092482,20,0,40,0,0,10,4.66666666666667,"(3) Male",59.5,"(1) White or Caucasian","0","(3) A-level or equivalent including vocational equivalents",4,3
"90","59cac3d637e03f00017bb8c8","es-local","absent","C",0.166666666666667,0.666666666666667,0.166666666666667,30,45,7,-0.518242006520403,1,34,-2.47932880642248,25,2,18,10,11.5,12,5.83333333333333,"(3) Male",69.5,"(1) White or Caucasian","0","(4) Undergraduate degree",1,4
"91","5c23a7a79819a50001876858","es-local","absent","C",0,1,0,33,29,20,-1.09187210212276,0,25,-1.36971745568207,22,5,19,12,11.75,32,5.16666666666667,"(3) Male",69.5,"(1) White or Caucasian","0","(3) A-level or equivalent including vocational equivalents",1,3
"92","58b69a0bf84a2900012d4521","es-local","absent","C",0.5,0.5,0,28,54,10,0.578558433679229,0,11,0.266632021088976,22,10,18,5,4.25,10,4.16666666666667,"(1) Female",69.5,"(1) White or Caucasian","0","(2) O-level/GCSE or equivalent including vocational equivalents",3,2
"93","5e62baa196dc6005c592a0ff","es-global","present","F",0.833333333333333,0.166666666666667,0,35,65,5,1.20264828028667,0,3,1.29653414143824,19,10,10,12,2.5,13,3.83333333333333,"(3) Male",69.5,"(1) White or Caucasian","0","(5) Higher degree",6,5
"94","57617fdb1a5ecc0006fc3860","es-local","present","D",0.333333333333333,0.333333333333333,0.333333333333333,40,90,15,-0.757785994962363,0,4,1.18371529494271,40,10,8,20,6.25,32,5.66666666666667,"(3) Male",59.5,"(1) White or Caucasian","0","(5) Higher degree",1,5
"95","5d6be01aa061190019d5d4d9","biodiversity","absent","A",0.333333333333333,0.333333333333333,0.333333333333333,35,72,20,0.578558433679229,4,0,1.63499068092482,20,5,12,11,15.75,32,5.5,"(1) Female",59.5,"(1) White or Caucasian","0","(5) Higher degree",10,5
"96","543667a1fdf99b6f042ae024","es-local","present","D",0.0833333333333333,0.0833333333333333,0.833333333333333,23,44,20,-0.859432755467903,0,50,-4.45592785354181,20,1,18,10,17,40,6.66666666666667,"(1) Female",79.5,"(1) White or Caucasian","0","(5) Higher degree",7,5
"97","5b9980ceabb5590001b242ef","biodiversity","absent","A",0.166666666666667,0.666666666666667,0.166666666666667,35,83,14,1.08679223620693,2,13,0.0927819974258071,29,10,10,15,10.25,26,5.33333333333333,"(1) Female",59.5,"(1) White or Caucasian","0","(5) Higher degree",8,5
"98","5d9b2af0adca6b00193f0164","es-global","present","F",0,1,0,24,17,15,-1.09187210212276,2,23,-1.17379435461598,8,0,25,4,8.75,30,5.66666666666667,"(3) Male",59.5,"(1) White or Caucasian","0","(4) Undergraduate degree",3,4
"99","5c7ed92f9c3fc00016f4e7dd","biodiversity","present","B",0.133333333333333,0.666666666666667,0.2,34,68,15,-0.452845713445744,4,12,0.213242358443368,23,5,27,9,6.5,29,4.16666666666667,"(3) Male",59.5,"(1) White or Caucasian","0","(4) Undergraduate degree",6,4
"100","57bdba0770808a00012d9810","es-global","absent","E",0.5,0.466666666666667,0.0333333333333333,28,16,4,-0.757785994962363,0,7,0.766300052219542,15,10,37,6,8,11,2.33333333333333,"(1) Female",69.5,"(1) White or Caucasian","0","(2) O-level/GCSE or equivalent including vocational equivalents",7,2
"101","5bfe9c06b190690001d2becb","es-global","present","F",0,1,0,10,10,20,-1.09187210212276,0,30,-1.98220433330817,32,10,21,10,15,30,3.33333333333333,"(1) Female",69.5,"(1) White or Caucasian","0","(4) Undergraduate degree",5,4
"102","5d70328fbca59f00019ce91d","es-global","absent","E",0.166666666666667,0.666666666666667,0.166666666666667,37,80,15,0.578558433679229,0,10,0.454163080478489,21,15,12,17,18.25,14,5.33333333333333,"(3) Male",21,"(2) Other","0","(3) A-level or equivalent including vocational equivalents",5,3
